min_samples_leaf,max_features,cv_seed,folds,accuracy,macro_f1,balanced_accuracy,normal_recall,n_files,feature_family
1,sqrt,97,2,0.957142857142857,0.964795599937588,0.969047619047619,1,70,multiband_both
1,0.25,11,2,0.914285714285714,0.927380952380952,0.927380952380952,1,70,multiband_both
1,0.25,29,2,0.9,0.908544354196528,0.907936507936508,1,70,multiband_both
1,0.25,42,2,0.914285714285714,0.925885225885226,0.921825396825397,1,70,multiband_both
1,0.25,71,2,0.928571428571429,0.937159108617734,0.941269841269841,1,70,multiband_both
1,0.25,97,2,0.957142857142857,0.964795599937588,0.969047619047619,1,70,multiband_both
1,0.5,11,2,0.914285714285714,0.927380952380952,0.927380952380952,1,70,multiband_both
1,0.5,29,2,0.885714285714286,0.893395407559378,0.894047619047619,1,70,multiband_both
1,0.5,42,2,0.885714285714286,0.901297977384934,0.900793650793651,1,70,multiband_both
1,0.5,71,2,0.928571428571429,0.937159108617734,0.941269841269841,1,70,multiband_both
1,0.5,97,2,0.942857142857143,0.949664602683179,0.95515873015873,1,70,multiband_both
1,0.75,11,2,0.914285714285714,0.927380952380952,0.927380952380952,1,70,multiband_both
1,0.75,29,2,0.885714285714286,0.897368421052631,0.894047619047619,1,70,multiband_both
1,0.75,42,2,0.9,0.916606280193237,0.91468253968254,1,70,multiband_both
1,0.75,71,2,0.928571428571429,0.937159108617734,0.941269841269841,1,70,multiband_both
1,0.75,97,2,0.957142857142857,0.967351850390594,0.969047619047619,1,70,multiband_both
1,1.0,11,2,0.914285714285714,0.927380952380952,0.927380952380952,1,70,multiband_both
1,1.0,29,2,0.885714285714286,0.893395407559378,0.894047619047619,1,70,multiband_both
1,1.0,42,2,0.885714285714286,0.854708037060978,0.900793650793651,1,70,multiband_both
1,1.0,71,2,0.928571428571429,0.937159108617734,0.941269841269841,1,70,multiband_both
1,1.0,97,2,0.9,0.809831691297209,0.802380952380952,0.5,70,multiband_both
2,sqrt,11,2,0.9,0.871181252250862,0.926984126984127,1,70,multiband_both
2,sqrt,29,2,0.885714285714286,0.856451272304931,0.907539682539683,1,70,multiband_both
2,sqrt,42,2,0.9,0.865591684434968,0.91468253968254,1,70,multiband_both
2,sqrt,71,2,0.9,0.845374800637958,0.926984126984127,1,70,multiband_both
2,sqrt,97,2,0.928571428571429,0.901227795193312,0.954761904761905,1,70,multiband_both
2,0.25,11,2,0.914285714285714,0.884843667196608,0.934126984126984,1,70,multiband_both
2,0.25,29,2,0.871428571428571,0.841745036572623,0.893650793650794,1,70,multiband_both
2,0.25,42,2,0.9,0.865591684434968,0.91468253968254,1,70,multiband_both
2,0.25,71,2,0.9,0.845374800637958,0.926984126984127,1,70,multiband_both
2,0.25,97,2,0.928571428571429,0.901227795193312,0.954761904761905,1,70,multiband_both
2,0.5,11,2,0.9,0.827255177255177,0.926984126984127,1,70,multiband_both
2,0.5,29,2,0.871428571428571,0.83997668997669,0.893650793650794,1,70,multiband_both
2,0.5,42,2,0.885714285714286,0.850830727001597,0.900793650793651,1,70,multiband_both
2,0.5,71,2,0.9,0.845374800637958,0.926984126984127,1,70,multiband_both
2,0.5,97,2,0.928571428571429,0.87366369262921,0.954761904761905,1,70,multiband_both
2,0.75,11,2,0.9,0.827255177255177,0.926984126984127,1,70,multiband_both
2,0.75,29,2,0.871428571428571,0.83997668997669,0.893650793650794,1,70,multiband_both
2,0.75,42,2,0.885714285714286,0.85271698516067,0.900793650793651,1,70,multiband_both
2,0.75,71,2,0.9,0.845374800637958,0.926984126984127,1,70,multiband_both
2,0.75,97,2,0.9,0.843601800498352,0.924206349206349,1,70,multiband_both
2,1.0,11,2,0.885714285714286,0.812369874529584,0.91031746031746,1,70,multiband_both
2,1.0,29,2,0.871428571428571,0.83997668997669,0.893650793650794,1,70,multiband_both
2,1.0,42,2,0.885714285714286,0.826772814388913,0.900793650793651,1,70,multiband_both
2,1.0,71,2,0.9,0.845374800637958,0.926984126984127,1,70,multiband_both
2,1.0,97,2,0.914285714285714,0.842769148576771,0.940873015873016,1,70,multiband_both
3,sqrt,11,2,0.9,0.915783141589593,0.926984126984127,1,70,multiband_both
3,sqrt,29,2,0.871428571428571,0.841745036572623,0.893650793650794,1,70,multiband_both
3,sqrt,42,2,0.871428571428571,0.841745036572623,0.893650793650794,1,70,multiband_both
3,sqrt,71,2,0.885714285714286,0.830781287677839,0.91031746031746,1,70,multiband_both
3,sqrt,97,2,0.9,0.871356421356421,0.921428571428571,1,70,multiband_both
3,0.25,11,2,0.885714285714286,0.856643356643357,0.91031746031746,1,70,multiband_both
3,0.25,29,2,0.871428571428571,0.841745036572623,0.893650793650794,1,70,multiband_both
3,0.25,42,2,0.885714285714286,0.856451272304931,0.907539682539683,1,70,multiband_both
3,0.25,71,2,0.885714285714286,0.830781287677839,0.91031746031746,1,70,multiband_both
3,0.25,97,2,0.9,0.871486415882968,0.924206349206349,1,70,multiband_both
3,0.5,11,2,0.885714285714286,0.812369874529584,0.91031746031746,1,70,multiband_both
3,0.5,29,2,0.871428571428571,0.83997668997669,0.893650793650794,1,70,multiband_both
3,0.5,42,2,0.871428571428571,0.841745036572623,0.893650793650794,1,70,multiband_both
3,0.5,71,2,0.885714285714286,0.830781287677839,0.91031746031746,1,70,multiband_both
3,0.5,97,2,0.9,0.871486415882968,0.924206349206349,1,70,multiband_both
3,0.75,11,2,0.885714285714286,0.812369874529584,0.91031746031746,1,70,multiband_both
3,0.75,29,2,0.871428571428571,0.83997668997669,0.893650793650794,1,70,multiband_both
3,0.75,42,2,0.871428571428571,0.841745036572623,0.893650793650794,1,70,multiband_both
3,0.75,71,2,0.885714285714286,0.830781287677839,0.91031746031746,1,70,multiband_both
3,0.75,97,2,0.9,0.871486415882968,0.924206349206349,1,70,multiband_both
3,1.0,11,2,0.885714285714286,0.812369874529584,0.91031746031746,1,70,multiband_both
3,1.0,29,2,0.871428571428571,0.83997668997669,0.893650793650794,1,70,multiband_both
3,1.0,42,2,0.871428571428571,0.841745036572623,0.893650793650794,1,70,multiband_both
3,1.0,71,2,0.885714285714286,0.830781287677839,0.91031746031746,1,70,multiband_both
3,1.0,97,2,0.9,0.871486415882968,0.924206349206349,1,70,multiband_both
